id_transferencia,cantidad,motivo,cuenta_receptora,banco_receptor,fecha_movimiento,id_cuenta
5707526612,8527.74,Abono,00008384687842496387,SPIN BY OXXO,2024-07-01,984
7195933306,8041.68,Pago,00006891231448346382,ASP INTEGRA OPC,2024-02-01,1033
1788431402,3254.31,Gasto Escolar,00009016292639410516,ACTINVER,2024-02-01,1121
10175145789,8163.88,Gasto Medico,00003383554617486969,BANCOPPEL,2022-01-02,246
9286463022,1980.91,Donacion,00006782169367086774,Nafin,2024-10-02,733
5897335933,7430.14,Prestamo,00008198782756979199,MONEXCB,2024-06-06,772
5597824596,9544.89,Gasto,00004210245920715551,AZTECA,2022-02-05,1016
8861961034,3207.46,Gasto Medico,00007181997786095421,NU MEXICO,2023-03-02,957
1255987117,1237.29,Gasto Escolar,00008979793714222730,BBASE,2022-02-05,524
6421699951,7820.3,Prestamo,000011103231631864924,SPIN BY OXXO,2024-05-06,733
6755429399,2735.71,Gasto Medico,00004758803029495585,ARCUS,2023-04-04,909
1690823141,922.81,Donacion,00005356704901024706,GBM,2022-08-06,971
10213781551,858.36,Gasto,00006878113867350616,AZTECA,2024-01-05,957
9812198820,5379.74,Abono,00002137139401274076,ACTINVER,2023-01-06,1119
1614377408,4016.79,Pago,00004179731316392707,SCOTIABANK,2022-01-02,163
2423840231,3379.13,Prestamo,000010350715984283204,002,2024-01-06,591
8413263178,175.18,Abono,00008791020839640342,FONDEADORA,2024-01-01,278
5834978861,1537.07,Donacion,00007992813175576691,CONSUBANCO,2023-07-01,607
6081016545,6294.33,Abono,00007811813433540730,BANJERCITO,2024-01-01,621
8617791959,7978.33,Pago,00006966787209913480,ACTINVER,2023-03-06,472
8628637559,5787.05,Prestamo,000010561444013824156,BBASE,2023-01-03,966
4762307653,7163.69,Donacion,00008518521903840747,AUTOFIN,2025-01-02,829
4868215062,904.2,Gasto Medico,00001145550659013331,ALTERNATIVOS,2022-05-05,1155
2161347726,1051.91,Prestamo,00009978907561846546,BANCOPPEL,2023-08-04,903
2403582875,9522.63,Gasto,00001359138677164690,KLAR,2023-03-04,580
9279054921,7058.57,Deposito,000011047362373732556,MONEXCB,2023-05-03,855
2131190209,8206.82,Pago,00001933721184806462,CAJA POP MEXICA,2025-01-05,234
8053090292,8227.8,Abono,000010985741851081872,BANJERCITO,2023-01-01,1031
7772608307,636.62,Gasto,00002277033211808043,COMPARTAMOS,2024-06-06,995
9709169083,3716.77,Abono,00005717804622599025,BABIEN,2022-10-01,274
8512832940,4035.92,Donacion,00006179521546396395,SANTANDER,2024-03-01,1107
8712582194,9371.85,Gasto,00005497531017502252,BANCOPPEL,2023-10-01,721
5889656260,7642.42,Gasto Escolar,000010702197281436824,SPIN BY OXXO,2025-01-03,759
2287090325,6719.28,Donacion,00007756238310321519,AUTOFIN,2022-11-06,643
9803847911,5251.07,Gasto Medico,00006488504134248718,BANAMEX,2024-01-03,1033
5394258908,7904.38,Gasto,00006724416600562774,ABC CAPITAL,2023-04-06,502
10732570759,8789.94,Gasto Escolar,00001653368884292087,MERCADO PAGO W,2023-04-01,324
2184734438,5829.49,Deposito,00001311326663813802,AFIRME,2023-01-05,271
9064436927,7237.06,Pago,00006741490515632364,INVEX,2024-05-01,983
8583114532,8879.17,Gasto Medico,00003091543097239186,NU MEXICO,2024-07-05,740
3875919753,7470.32,Abono,000010292381950029548,Santander,2022-05-02,983
9299412662,8132.66,Donacion,000010402904306659132,SANTANDER,2024-06-02,389
7034488877,1621.79,Prestamo,00008602851530802264,Afirme,2023-01-01,693
7778138197,6265.56,Donacion,00006409318081579553,SPIN BY OXXO,2023-06-05,983
6245991152,9553.86,Donacion,00006829800086852779,Santander,2023-01-02,815
3507627358,4154.41,Prestamo,00007097075495410531,BANCOPPEL,2023-10-05,372
7594895338,427.88,Donacion,00006877303229965672,NU MEXICO,2022-04-01,884
10631019084,487.51,Deposito,00002640882310763796,TRANSFER,2022-08-02,229
9969069989,8806.31,Gasto Medico,00009377427687503648,DONDE,2025-01-06,1032
1284685682,9192.42,Gasto Medico,00005398757790106602,TRANSFER,2023-06-05,1155
10819674021,2591.75,Gasto,00009992264789545896,AZTECA,2022-02-04,573
7010431278,3230.04,Prestamo,00002298628715398937,INVEX,2022-11-05,563
7180488222,8696.3,Deposito,00005164783284754354,SCOTIABANK,2024-05-03,663
2572601136,3329.33,Gasto,00007547512260222564,AFIRME,2022-08-04,311
9649635229,5143.72,Pago,00008062693744576643,SCOTIABANK,2023-09-01,779
8818755165,859.47,Donacion,00008899115011897622,Invex,2022-05-02,513
1500071917,5484.68,Gasto Medico,00006957167819319827,ARCUS,2023-04-05,30
10306349178,998.96,Gasto,00009008964922877876,MERCADO PAGO W,2025-01-03,537
6480549148,5495.89,Deposito,00002222199598617206,SPIN BY OXXO,2023-09-02,829
3382387829,4713.51,Pago,00005562553483700846,CONSUBANCO,2024-09-05,909
10650513255,6438.75,Prestamo,00008670272415527360,ACTINVER,2024-04-01,472
2913644805,1477.69,Abono,00008117432716114689,BAJIO,2023-04-04,322
9215358876,4325.9,Gasto Escolar,00009290436583405006,TRANSFER,2024-09-01,788
6346715220,7767.69,Deposito,00003431727141613538,BANCOPPEL,2023-10-01,933
10357604997,6822.53,Prestamo,00009546541684933902,KLAR,2024-07-04,759
1567503421,2732.81,Donacion,00006262592839995353,ABC CAPITAL,2023-07-03,141
1069410995,3495.41,Abono,000010511226035723872,STP,2024-01-01,229
8266835293,6393.44,Deposito,00001939538547193981,Invex,2022-02-05,966
6945429839,6015.91,Abono,00007751583351998796,ALTERNATIVOS,2023-07-03,308
9905264486,992.25,Pago,00005530379815230017,SANTANDER,2022-01-02,788
1251985697,36.01,Gasto,00006832211337842484,MERCADO PAGO W,2023-10-03,985
8148700679,8523.11,Gasto,00006869042226207646,Invex,2024-08-06,693
2975915007,9413.52,Donacion,00007714660315855779,Afirme,2022-01-01,970
10119817069,2565.97,Deposito,00009056702567292544,INVEX,2022-11-04,1028
10913219922,3297.69,Pago,00002751362610515772,Nafin,2024-01-04,760
2453442923,8828.03,Gasto Medico,00002053921154994250,NAFIN,2022-10-03,235
9666385384,3439.36,Deposito,00008670736432943903,ASP INTEGRA OPC,2022-09-03,403
3522341142,4779.13,Prestamo,00007915418776499649,BANCOPPEL,2023-10-02,693
9069964107,2094.16,Gasto Escolar,00008758578259208908,CAJA POP MEXICA,2024-10-01,389
6821004599,4280.81,Deposito,00005176551511212985,Mifel,2024-04-03,329
3959614803,6461.96,Gasto Escolar,00009071862705762524,BAJIO,2024-11-01,234
1966563000,2806.7,Donacion,00007726591871131118,Mifel,2022-04-01,884
9463081460,8166.6,Gasto Escolar,00002746502910546215,ALTERNATIVOS,2022-08-01,918
9911236783,5274.52,Donacion,00005017310236017526,BBASE,2025-01-06,54
10788490987,6086.5,Prestamo,00005671818041322846,ABC CAPITAL,2025-01-01,505
1342097060,9691.01,Gasto Medico,00006017529398369598,ACTINVER,2024-01-03,398
6712513062,6166.06,Prestamo,00009373816939689216,HSBC,2024-01-01,869
4969098920,5378.23,Prestamo,00009878610189044112,MERCADO PAGO W,2022-04-01,54
4970890174,8834.6,Deposito,00007713100674989872,MIFEL,2023-11-02,234
1334375536,1326.21,Abono,00008139221267228850,BANJERCITO,2022-05-01,401
5492584533,7535.75,Prestamo,00006725239765000312,TRANSFER,2024-06-01,1059
8230650671,2389.08,Gasto,00007579325665596419,TRANSFER,2023-01-06,760
2923038162,36.2,Deposito,00002314344851378584,AUTOFIN,2024-04-01,721
1009543505,2811.14,Donacion,00009749154403510642,KLAR,2024-02-03,74
7567526683,8910.75,Prestamo,00007521649173366087,COMPARTAMOS,2024-04-02,946
4168361179,789.25,Deposito,00001479207686172040,Nafin,2022-01-01,990
1263444038,337.81,Gasto Medico,00001981534068609020,ABC CAPITAL,2024-11-01,616
5456045914,3052.48,Deposito,00009703473571586800,BANAMEX,2023-01-01,348
4702378999,2855.22,Prestamo,00006432554503166964,AUTOFIN,2022-03-05,690
5449604623,3826.46,Gasto Escolar,00005716261842274694,MIFEL,2022-04-02,837
10527211622,4375.64,Abono,00009655570151846450,NU MEXICO,2024-08-01,903
9489725404,417.02,Abono,00005692875530694307,002,2024-08-03,731
3709881960,729.28,Deposito,00006692756458661797,MONEXCB,2023-09-02,860
5906084874,5.16,Abono,00007089268218038442,TRANSFER,2024-03-02,664
6103664609,3399.22,Donacion,00005841621099184326,GBM,2022-07-01,563
9483344022,9375.41,Gasto,00007097003849787832,ABC CAPITAL,2023-02-04,721
2397748311,2448.97,Prestamo,00006266015064817242,Santander,2025-01-05,721
8040061651,8574.63,Donacion,00003345220673920127,AZTECA,2023-07-02,81
1200359253,9381.4,Prestamo,00005581933747447089,INBURSA,2024-03-01,472
5308121146,4400.94,Pago,00002282598358772979,ARCUS,2024-11-01,274
7421496971,5848.82,Pago,00006412152644834385,MONEXCB,2024-01-04,359
10518035224,5862.81,Deposito,000010998230276736168,ARCUS,2024-06-03,352
7268630740,220.25,Deposito,000010176781274386844,INVEX,2024-04-04,852
1952435283,3998.48,Abono,00009318311055408960,Invex,2023-04-06,985
8117334023,2305.34,Abono,00009756908138763152,Bancoppel,2024-09-06,699
3930898305,2737.1,Deposito,00005601995100381637,INVEX,2022-05-05,693
4547851093,8586.59,Prestamo,00008142911602548661,LIBERTAD,2022-04-01,691
10817360863,2694.56,Prestamo,000010490575575959052,LIBERTAD,2023-06-04,359
6745106279,5083.07,Deposito,00007125179362847631,SPIN BY OXXO,2022-02-01,616
6375346846,3921.92,Abono,00006311839792126299,CONSUBANCO,2024-05-02,634
10093470225,6861.71,Gasto,00009712293806963604,CONSUBANCO,2024-07-04,857
9212775335,8529.13,Pago,00006925226841147824,BANJERCITO,2022-09-01,997
5207872169,7000.47,Gasto Escolar,00005910630390755986,INBURSA,2025-01-03,885
1313708284,3851.96,Abono,00005541285279479468,BANREGIO,2024-09-01,1075
10075182485,1566.96,Abono,00001217146064189273,INVEX,2022-11-03,563
4961387057,5760.13,Donacion,00005752361441862661,NU MEXICO,2022-08-06,788
5758895184,4097.82,Pago,000010484161504602824,BBVA MEXICO,2023-09-04,718
7145293482,9410.86,Donacion,00007073950504234567,HSBC,2024-03-04,274
10663826897,5574.46,Pago,00008704126668132392,COMPARTAMOS,2025-01-03,983
1289356102,2634.81,Prestamo,00008833901252768301,CAJA POP MEXICA,2024-03-03,864
2541662235,3350.65,Prestamo,00008560858925717509,AUTOFIN,2024-09-05,1138
8029331499,5469.04,Prestamo,00009709703920060350,BAJIO,2024-01-04,957
9595184245,2567.63,Prestamo,000011101671924220676,Santander,2022-04-02,1025
3131509676,7420.31,Gasto Medico,00001841225161055807,CAJA POP MEXICA,2022-04-04,1107
3664590137,4820.1,Gasto Escolar,00004830035946509129,Santander,2023-02-01,550
3728382851,3917.51,Pago,00008477755922568816,INBURSA,2023-04-05,524
9991201198,7536.76,Donacion,00007535122278484067,STP,2023-02-05,1009
8030475722,665.99,Pago,00009775435346630284,BANAMEX,2023-03-05,884
5111516925,7767.41,Abono,00009614688355911924,AUTOFIN,2024-07-05,1107
7676449035,616.19,Gasto Escolar,00004990076398246898,AUTOFIN,2022-02-02,137
6081242261,9338.51,Donacion,00002304078179993537,INVEX,2022-02-01,1009
8881788337,7627.21,Prestamo,00001281839660223924,INVEX,2023-09-04,721
5110465613,6799,Gasto,00007013407880872830,INBURSA,2022-03-05,389
9735429845,9065.95,Gasto,00004071555101773893,Afirme,2024-09-05,1015
6018904052,3164.11,Gasto Medico,00001751058150788144,TRANSFER,2022-03-04,760
9405005505,5984.38,Pago,00008835513214992960,ACTINVER,2023-02-02,359
2958506461,9967.32,Gasto,00006967180113351973,Bancoppel,2024-03-01,432
5753667066,331.6,Deposito,00009404555550153440,BABIEN,2022-03-05,984
6776377212,785.13,Gasto Medico,00008992118119156719,BBVA MEXICO,2022-06-06,1033
9117766126,5599.34,Pago,00009553811160826566,GBM,2024-06-05,311
9161267371,9218.67,Abono,00005343632041381691,Santander,2022-11-03,788
4433885240,1903.08,Prestamo,00004485997365061952,BABIEN,2022-08-05,1029
2563075646,1668.03,Pago,00003419242684096186,BBVA MEXICO,2023-11-05,760
7148111264,9870.65,Abono,000010503044684384340,MONEXCB,2022-06-03,960
4896045525,264.17,Gasto,00008036618354764759,TRANSFER,2022-11-04,1025
2646303164,1218.65,Pago,00009474665543499812,TRANSFER,2024-01-01,721
8231875731,3026.79,Gasto Medico,00001920201907514213,Nafin,2023-02-03,86
2055875200,6659.64,Gasto,00005148353157036684,ARCUS,2023-02-03,311
7041155854,8832.99,Gasto Escolar,00008152154150586034,ABC CAPITAL,2022-05-04,864
10342744851,3552.77,Gasto Escolar,00008850456400710409,Invex,2022-07-05,30
1853477849,7982.87,Gasto Medico,00004877039623421124,BANREGIO,2024-06-04,1009
5009465824,3352.56,Gasto Medico,00007253679589438162,GBM,2024-02-06,206
1952033295,7212.92,Gasto Medico,00006448176163131449,NAFIN,2024-10-03,821
5522817125,1687.08,Pago,00004258673785403543,BANJERCITO,2022-01-01,351
1735141712,9252.07,Donacion,00007884773792167651,INBURSA,2024-06-04,107
3504785560,7785.53,Pago,00002369140786792982,BAJIO,2023-07-01,718
6643772100,4561.29,Prestamo,00006290728783424335,Afirme,2023-11-01,311
2666174313,8809.99,Donacion,00001740944227335205,INVEX,2025-01-01,86
8444100348,7912.96,Pago,00008478942192471747,ARCUS,2023-01-05,270
6784425417,8469.4,Gasto,00009766889853887524,ACTINVER,2023-09-03,474
5805900713,2723.65,Abono,00001873569893129737,CAJA POP MEXICA,2022-02-05,137
5650868529,6041.55,Gasto,00008750449913165851,AUTOFIN,2022-06-05,990
9435511885,7323.63,Donacion,00001264131902997557,NAFIN,2022-06-04,591
10300590171,4255.41,Donacion,00004866067225753791,KLAR,2023-04-02,960
7384297536,6245.87,Pago,00005925727733236987,ASP INTEGRA OPC,2022-07-02,1033
8658449656,9661.97,Gasto Escolar,000010167856871026184,002,2023-08-03,403
4076105713,5722.94,Gasto,00009338552802132524,NU MEXICO,2024-07-02,86
7991297628,6033.43,Abono,00006443923624354297,HSBC,2024-09-06,869
8483981972,6621.94,Pago,00008677991050650564,CAJA POP MEXICA,2022-06-01,74
5370834318,7437.26,Gasto,00009652279028386092,NAFIN,2022-08-04,1126
4336222455,9657.94,Deposito,000010102812946307046,BAJIO,2024-02-05,8
3484560513,9275.77,Donacion,00002653443035713136,SPIN BY OXXO,2024-02-01,311
9088638448,119.69,Gasto Medico,00002381866836838508,BBVA MEXICO,2022-11-05,631
9543742265,102.17,Pago,00001375696628798492,KLAR,2022-02-01,1121
1628137310,5173.66,Donacion,00001637690335809402,BAJIO,2024-06-05,1155
9452412007,4458.49,Gasto Medico,00008962494293938720,BANCOPPEL,2024-05-05,246
1670437297,8098.31,Donacion,000010582647814556348,MONEXCB,2022-10-06,148
4693417799,4685.92,Gasto,00008975812882890752,INVEX,2024-04-03,852
5474713688,3368.09,Gasto Medico,00009495271546710556,BBVA MEXICO,2023-01-03,1047
1836732212,8300.71,Gasto Escolar,00009955678159206966,CAJA POP MEXICA,2022-03-01,1032
6954779845,6531.13,Abono,00008974866093648776,LIBERTAD,2022-03-04,1032
8759645076,2277.52,Donacion,000010905047657378260,BABIEN,2022-04-05,513
6376014512,4320.93,Prestamo,000010380197068211068,BANREGIO,2024-01-01,1032
2354178751,6666.78,Gasto Escolar,00005490108968881335,INBURSA,2024-02-04,631
5269123530,1655.14,Deposito,00006643724279998850,ALTERNATIVOS,2023-06-05,322
9615310284,6314.32,Deposito,00008485151448170136,ACTINVER,2022-10-05,524
2345036253,5753.82,Prestamo,00008211499434467206,GBM,2024-01-05,619
6551157979,699.07,Gasto Medico,00006483027826409681,ASP INTEGRA OPC,2024-10-06,376
5861435669,2368.38,Gasto Medico,00002006571311941877,BANREGIO,2022-05-03,92
5507943181,9181.1,Abono,00003977347360711549,NAFIN,2024-02-03,550
10014876801,9223.79,Abono,00001558024900379941,Mifel,2023-03-02,274
8795342033,2820.36,Gasto,00007696282329664452,BAJIO,2022-03-05,389
8487181931,7874.52,Gasto Escolar,00001840471062963581,CAJA POP MEXICA,2023-06-04,234
8061962449,7892.9,Abono,00005784908535845856,Bancoppel,2024-08-04,908
8028672709,4888.15,Gasto,00007583185346442349,BANJERCITO,2024-05-04,316
2088317799,7177.66,Prestamo,00008323694849758200,Bancoppel,2023-11-01,788
2283550493,2156.38,Prestamo,00006034702422881348,FONDEADORA,2024-01-06,81
10245852764,916.67,Prestamo,00003340366017967266,LIBERTAD,2024-08-02,984
8396439269,8024.52,Abono,00009046405754987288,NAFIN,2023-04-05,721
1080630119,7281.83,Deposito,00004993014152775911,Mifel,2024-03-01,1107
7850624364,7257.53,Gasto Escolar,00007589042218324373,Santander,2024-11-04,274
7537858255,4913.27,Deposito,00003665512342244045,SANTANDER,2022-01-06,926
9240451953,6826.75,Gasto Escolar,00008495928445463236,Nafin,2023-08-01,960
6355094845,9784.47,Gasto Medico,00003463597710679946,AZTECA,2022-02-06,903
7645055960,3444.35,Gasto Escolar,00006105321462858863,AFIRME,2023-02-01,376
2803335842,9576.37,Abono,00007329934471812797,GBM,2022-06-06,541
3977091491,9814.05,Gasto Escolar,00006991848614001312,GBM,2023-08-01,940
2387975220,4297.55,Deposito,00002386184280562956,LIBERTAD,2024-02-03,88
10523021918,2258.99,Donacion,00004598564674054263,MIFEL,2022-03-03,788
4442703723,9900.38,Gasto Escolar,00001697032238639199,BBASE,2022-07-06,985
6672037243,7898.71,Gasto Escolar,00005228940695279848,KLAR,2022-06-01,542
7102264247,3658.3,Pago,00009992041865429212,NU MEXICO,2024-02-05,1145
10387248754,8359.26,Deposito,00008198642596941174,BANAMEX,2022-02-01,432
9336382904,5622.89,Donacion,000010359186324861240,LIBERTAD,2024-02-01,610
7550383290,6935.61,Pago,00006583485945568014,BANJERCITO,2023-09-02,960
6934917888,9440.52,Prestamo,00007207987100916006,Mifel,2024-10-06,631
3401785891,4905.6,Pago,00006498854825624944,FONDEADORA,2024-01-05,276
5038753713,2021.77,Pago,00002981954779981376,MIFEL,2024-04-02,542
2186398004,6420.08,Donacion,00005998531908899318,BANREGIO,2025-01-05,305
10964656762,7885.11,Deposito,000011009110875434696,BANAMEX,2023-04-02,274
5952395154,9037.72,Deposito,00003705463202844012,DONDE,2024-01-03,926
6661948093,5130.18,Gasto Escolar,00003056327690104476,BANREGIO,2023-10-01,855
3213295485,5372.89,Pago,00003519733913555753,002,2024-08-01,1071
6093138455,9460.47,Pago,00005998644978244638,BAJIO,2023-08-03,1119
4623305924,5186.07,Deposito,00007978143491423792,AFIRME,2023-04-04,908
1150405358,3466.3,Gasto Escolar,00007664613530964845,BBASE,2023-07-01,550
8212310628,1763.32,Gasto Escolar,00006290447210699332,BABIEN,2024-02-01,864
3111438551,5977.41,Pago,00005984660378224173,BANJERCITO,2024-03-04,591
9052389492,5470.29,Abono,000010294843261522388,AUTOFIN,2023-01-06,841
7735854032,1628.48,Gasto Escolar,00009331549953302546,SCOTIABANK,2023-11-05,389
8655228631,7089.33,Abono,00001153214019484311,Bancoppel,2022-05-06,229
5551382544,6648.33,Pago,00002096265465475143,ALTERNATIVOS,2022-02-05,1143
6881326878,2032.4,Gasto Medico,00004454442235084192,BBVA MEXICO,2022-04-04,563
6039919739,7622.09,Abono,000010604520567166076,TRANSFER,2024-06-01,563
9656455968,2406.67,Gasto,00005323893259026208,NAFIN,2024-03-04,389
7383134611,7689.39,Abono,00009286842110234318,BANCOPPEL,2023-11-01,1033
1249611665,7666.99,Pago,00002694899848493518,LIBERTAD,2024-01-03,733
10802274122,6772.62,Prestamo,00003179298286849478,INVEX,2024-06-03,1025
9801612681,8119.41,Gasto Escolar,00005167358918446782,002,2022-02-01,533
1087142717,8851.59,Gasto Escolar,00005407210425172785,ASP INTEGRA OPC,2025-01-04,1033
6487574707,1973.97,Pago,00005464944032070419,NAFIN,2024-01-06,616
4305093252,2980.36,Donacion,00005967484092169508,ARCUS,2022-02-01,1047
5762417565,9906.24,Abono,00006762296015379600,AZTECA,2023-04-02,472
7869251337,9244.81,Abono,00004948651721146546,ALTERNATIVOS,2023-09-03,1107
3009068437,8233.09,Deposito,00005263145296540147,AZTECA,2023-09-06,550
2373069816,8629.02,Gasto Medico,00001449744713245799,CAJA POP MEXICA,2022-08-05,256
4213201966,4490.13,Deposito,00004847366394669840,BANAMEX,2023-05-02,311
4643209965,4320.22,Gasto Medico,00002394009638526463,ARCUS,2022-01-03,563
6076991236,285.92,Deposito,00006941269632098736,MONEXCB,2022-11-02,530
7292640379,6207.28,Pago,00009058162922992840,Santander,2023-02-01,1025
7976677317,8783.29,Gasto Medico,00004318934430573861,CONSUBANCO,2023-02-03,563
7290331493,3566.96,Abono,00001512669878773837,BBASE,2023-04-06,274
7925239066,733.98,Prestamo,00004853809122575442,ALTERNATIVOS,2022-06-02,616
2353595595,5154.08,Gasto Medico,00001486740635009124,Santander,2022-07-01,234
4318120408,5684.16,Gasto Escolar,00004106937899540396,MIFEL,2023-05-01,107
3069829717,3899,Gasto,00009106306138417908,BAJIO,2023-06-02,8
2402119560,2772.38,Gasto Escolar,00004129724912494238,ASP INTEGRA OPC,2024-06-03,472
1337971687,5018.53,Gasto Medico,000010562742185853028,INVEX,2023-05-01,229
8067492373,5389.48,Gasto Escolar,00004613038277717546,INVEX,2022-01-01,234
9693783777,9167.38,Deposito,00005600379633998954,Invex,2024-10-06,931
1126850014,1883.67,Donacion,00008954297374459587,MIFEL,2024-11-01,925
6921857213,3540.84,Gasto,00003012691650343294,BANAMEX,2024-03-05,472
